tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
103,00h 01m 43s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
104,00h 01m 44s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
105,00h 01m 45s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
106,00h 01m 46s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
107,00h 01m 47s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
108,00h 01m 48s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
109,00h 01m 49s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
110,00h 01m 50s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
111,00h 01m 51s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
112,00h 01m 52s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
113,00h 01m 53s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
114,00h 01m 54s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
115,00h 01m 55s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
116,00h 01m 56s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
117,00h 01m 57s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
118,00h 01m 58s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
119,00h 01m 59s,2.486,False,True,0.0055,2.8556,49.9999,0.0001,-0.1638,-0.1877,50.0052,2.6918,50.0,0.0,-0.2877,-0.3297,100.0044,2.4041,49.9981,0.0019,-0.4116,-0.4717,150.0008,1.9924,,,101.9,-1.72
120,00h 02m 00s,2.498,False,True,0.0049,2.904,50.0008,-0.0008,-0.2041,-0.2339,50.0053,2.6999,50.0,0.0,-0.3039,-0.3482,100.0043,2.396,49.9981,0.0019,-0.4036,-0.4625,150.0008,1.9924,,,102.1,-1.72
121,00h 02m 01s,2.51,False,True,0.0057,2.952,50.0002,-0.0002,-0.2441,-0.2797,50.0053,2.7079,50.0,0.0,-0.3199,-0.3665,100.0043,2.388,49.9981,0.0019,-0.3956,-0.4533,150.0008,1.9924,,,102.4,-1.72
122,00h 02m 02s,2.522,False,True,0.0056,2.9999,50.0005,-0.0005,-0.2841,-0.3255,50.0054,2.7158,50.0,0.0,-0.3358,-0.3848,100.0042,2.38,49.9981,0.0019,-0.3876,-0.4442,150.0008,1.9924,,,102.6,-1.72
123,00h 02m 03s,2.534,False,True,0.0062,3.0485,50.0003,-0.0003,-0.3245,-0.3719,50.0054,2.7239,50.0,0.0,-0.352,-0.4034,100.0042,2.3719,49.9981,0.0019,-0.3795,-0.4349,150.0008,1.9924,,,102.9,-1.72
124,00h 02m 04s,2.546,False,True,0.0074,3.0967,49.9994,0.0006,-0.3647,-0.4179,50.0055,2.732,50.0,0.0,-0.3681,-0.4218,100.0041,2.3639,49.9981,0.0019,-0.3715,-0.4257,150.0008,1.9924,,,103.2,-1.72
125,00h 02m 05s,2.558,False,True,0.0078,3.1452,49.9994,0.0006,-0.4051,-0.4642,50.0055,2.7401,50.0,0.0,-0.3843,-0.4403,100.0041,2.3558,49.9981,0.0019,-0.3634,-0.4164,150.0008,1.9924,,,103.4,-1.72
126,00h 02m 06s,2.571,False,True,0.0078,3.194,49.9998,0.0002,-0.4458,-0.5109,50.0056,2.7482,50.0,0.0,-0.4005,-0.459,100.004,2.3477,49.9981,0.0019,-0.3553,-0.4071,150.0008,1.9924,,,103.7,-1.72
127,00h 02m 07s,2.583,False,True,0.0083,3.2419,49.9997,0.0003,-0.4858,-0.5566,50.0057,2.7562,50.0,0.0,-0.4165,-0.4773,100.0039,2.3397,49.9981,0.0019,-0.3473,-0.398,150.0008,1.9924,,,103.9,-1.72
128,00h 02m 08s,2.613,False,True,0.0089,3.2899,49.9998,0.0002,-0.4888,-0.5601,50.0063,2.8011,50.0,0.0,-0.4325,-0.4956,100.0044,2.3686,49.9978,0.0022,-0.3762,-0.4311,150.0008,1.9924,,,105.0,-1.72
129,00h 02m 09s,2.644,False,True,0.0092,3.3381,50.0,0.0,-0.4919,-0.5637,50.0067,2.8461,50.0,0.0,-0.4486,-0.514,100.0047,2.3976,49.9977,0.0023,-0.4052,-0.4643,150.0008,1.9924,,,106.3,-1.72
130,00h 02m 10s,2.674,False,True,0.0095,3.3866,50.0,0.0,-0.4953,-0.5676,50.0071,2.8912,50.0,0.0,-0.4647,-0.5325,100.005,2.4265,49.9977,0.0023,-0.4341,-0.4975,150.0008,1.9924,,,107.6,-1.72
131,00h 02m 11s,2.705,False,True,0.0096,3.4346,50.0002,-0.0002,-0.4985,-0.5713,50.0073,2.9361,50.0,0.0,-0.4807,-0.5509,100.005,2.4554,49.9979,0.0021,-0.4629,-0.5305,150.0008,1.9924,,,109.1,-1.72
132,00h 02m 12s,2.735,False,True,0.0099,3.4827,50.0002,-0.0002,-0.5017,-0.5749,50.0076,2.9811,50.0,0.0,-0.4968,-0.5693,100.0051,2.4843,49.9981,0.0019,-0.4919,-0.5637,150.0008,1.9924,,,110.6,-1.72
133,00h 02m 13s,2.766,False,True,0.0104,3.531,50.0001,-0.0001,-0.5048,-0.5784,50.0079,3.0262,50.0,0.0,-0.5129,-0.5877,100.0053,2.5134,49.9982,0.0018,-0.5209,-0.597,150.0008,1.9924,,,112.0,-1.72
134,00h 02m 14s,2.796,False,True,0.0108,3.5794,50.0001,-0.0001,-0.5081,-0.5823,50.0083,3.0713,50.0,0.0,-0.529,-0.6062,100.0055,2.5423,49.9983,0.0017,-0.5499,-0.6301,150.0008,1.9924,,,113.3,-1.72
135,00h 02m 15s,2.827,False,True,0.0116,3.628,49.9999,0.0001,-0.5117,-0.5864,50.0089,3.1163,50.0,0.0,-0.5452,-0.6248,100.0059,2.5711,49.9982,0.0018,-0.5787,-0.6632,150.0008,1.9924,,,114.5,-1.72
136,00h 02m 16s,2.858,False,True,0.0118,3.6764,50.0001,-0.0001,-0.515,-0.5901,50.0092,3.1615,50.0,0.0,-0.5613,-0.6433,100.0061,2.6001,49.9984,0.0016,-0.6077,-0.6964,150.0008,1.9924,,,115.9,-1.72
137,00h 02m 17s,2.888,False,True,0.0123,3.7243,50.0001,-0.0001,-0.5178,-0.5933,50.0096,3.2066,50.0,0.0,-0.5773,-0.6616,100.0063,2.6293,49.9985,0.0015,-0.6369,-0.7298,150.0008,1.9924,,,117.2,-1.72
138,00h 02m 18s,2.919,False,True,0.0121,3.7725,50.0004,-0.0004,-0.521,-0.597,50.0098,3.2515,50.0,0.0,-0.5934,-0.68,100.0062,2.6581,49.999,0.001,-0.6657,-0.7629,150.0008,1.9924,,,118.8,-1.72
139,00h 02m 19s,2.949,False,True,0.0128,3.8214,50.0001,-0.0001,-0.5247,-0.6013,50.0101,3.2966,50.0,0.0,-0.6097,-0.6986,100.0064,2.687,49.9992,0.0008,-0.6946,-0.796,150.0008,1.9924,,,120.1,-1.72
140,00h 02m 20s,2.98,False,True,0.0123,3.8699,50.0006,-0.0006,-0.528,-0.6051,50.0101,3.3418,50.0,0.0,-0.6258,-0.7172,100.0062,2.716,49.9999,0.0001,-0.7236,-0.8292,150.0008,1.9924,,,121.9,-1.72
141,00h 02m 21s,3.011,False,True,0.0127,3.9185,50.0003,-0.0003,-0.5314,-0.609,50.0102,3.387,50.0,0.0,-0.642,-0.7357,100.0061,2.745,50.0003,-0.0003,-0.7526,-0.8625,150.0008,1.9924,,,123.5,-1.72
142,00h 02m 22s,3.041,False,True,0.0129,3.9673,50.0004,-0.0004,-0.5352,-0.6133,50.0104,3.4321,50.0,0.0,-0.6583,-0.7544,100.006,2.7738,50.0009,-0.0009,-0.7814,-0.8955,150.0008,1.9924,,,125.1,-1.72
143,00h 02m 23s,3.072,False,True,0.0135,4.016,50.0001,-0.0001,-0.5387,-0.6173,50.0108,3.4773,50.0,0.0,-0.6745,-0.773,100.0062,2.8028,50.0012,-0.0012,-0.8104,-0.9286,150.0008,1.9924,,,126.5,-1.72
144,00h 02m 24s,3.084,False,True,0.0151,4.0647,49.9991,0.0009,-0.5793,-0.6638,50.0109,3.4854,50.0,0.0,-0.6908,-0.7916,100.0061,2.7947,50.0011,-0.0011,-0.8022,-0.9193,150.0008,1.9924,,,126.7,-1.72
145,00h 02m 25s,3.097,False,True,0.0161,4.1136,49.9988,0.0012,-0.62,-0.7106,50.011,3.4936,50.0,0.0,-0.7071,-0.8103,100.006,2.7865,50.0011,-0.0011,-0.7941,-0.91,150.0008,1.9924,,,126.9,-1.72
146,00h 02m 26s,3.109,False,True,0.0165,4.1619,49.9989,0.0011,-0.6603,-0.7567,50.0111,3.5016,50.0,0.0,-0.7232,-0.8287,100.0059,2.7784,50.0011,-0.0011,-0.786,-0.9008,150.0008,1.9924,,,127.1,-1.72
147,00h 02m 27s,3.121,False,True,0.0176,4.2098,49.9985,0.0015,-0.7002,-0.8025,50.0112,3.5096,50.0,0.0,-0.7391,-0.847,100.0057,2.7705,50.0011,-0.0011,-0.7781,-0.8916,150.0008,1.9924,,,127.3,-1.72
148,00h 02m 28s,3.133,False,True,0.0181,4.2579,49.9987,0.0013,-0.7403,-0.8483,50.0113,3.5176,50.0,0.0,-0.7552,-0.8654,100.0056,2.7625,50.0011,-0.0011,-0.77,-0.8824,150.0008,1.9924,,,127.4,-1.72
149,00h 02m 29s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
150,00h 02m 30s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
151,00h 02m 31s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
152,00h 02m 32s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
153,00h 02m 33s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
154,00h 02m 34s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
155,00h 02m 35s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
156,00h 02m 36s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
157,00h 02m 37s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
158,00h 02m 38s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
159,00h 02m 39s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
160,00h 02m 40s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
161,00h 02m 41s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
162,00h 02m 42s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
163,00h 02m 43s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
164,00h 02m 44s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
165,00h 02m 45s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
166,00h 02m 46s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
167,00h 02m 47s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
168,00h 02m 48s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
169,00h 02m 49s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
170,00h 02m 50s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
171,00h 02m 51s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
172,00h 02m 52s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
173,00h 02m 53s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
174,00h 02m 54s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
175,00h 02m 55s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
176,00h 02m 56s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
177,00h 02m 57s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
178,00h 02m 58s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
179,00h 02m 59s,3.145,False,True,0.0188,4.3058,49.9987,0.0013,-0.7802,-0.8941,50.0115,3.5256,50.0,0.0,-0.7711,-0.8837,100.0055,2.7545,50.0011,-0.0011,-0.7621,-0.8733,150.0008,1.9924,,,127.6,-1.72
180,00h 03m 00s,3.157,False,True,0.019,4.354,49.9993,0.0007,-0.8204,-0.9401,50.0116,3.5336,50.0,0.0,-0.7872,-0.9021,100.0054,2.7464,50.0011,-0.0011,-0.754,-0.8641,150.0008,1.9924,,,127.8,-1.72
181,00h 03m 01s,3.169,False,True,0.0199,4.402,49.9993,0.0007,-0.8603,-0.9859,50.0117,3.5416,50.0,0.0,-0.8032,-0.9204,100.0053,2.7384,50.0011,-0.0011,-0.746,-0.8549,150.0008,1.9924,,,128.0,-1.72
182,00h 03m 02s,3.181,False,True,0.0205,4.4505,49.9995,0.0005,-0.9008,-1.0323,50.0118,3.5497,50.0,0.0,-0.8194,-0.939,100.0051,2.7304,50.0011,-0.0011,-0.7379,-0.8456,150.0008,1.9924,,,128.2,-1.72
183,00h 03m 03s,3.211,False,True,0.0217,4.499,49.9995,0.0005,-0.9041,-1.036,50.0131,3.5949,50.0,0.0,-0.8355,-0.9575,100.0061,2.7594,50.0006,-0.0006,-0.767,-0.8789,150.0008,1.9924,,,128.7,-1.72
184,00h 03m 04s,3.242,False,True,0.023,4.5478,49.9996,0.0004,-0.9076,-1.0401,50.0143,3.6402,50.0,0.0,-0.8518,-0.9761,100.007,2.7884,50.0001,-0.0001,-0.796,-0.9122,150.0008,1.9924,,,129.2,-1.6
185,00h 03m 05s,3.273,False,True,0.0246,4.5957,49.9994,0.0006,-0.9105,-1.0434,50.0157,3.6852,50.0,0.0,-0.8678,-0.9944,100.0082,2.8174,49.9994,0.0006,-0.825,-0.9454,150.0008,1.9924,,,129.5,-1.6
186,00h 03m 06s,3.303,False,True,0.0258,4.6441,49.9995,0.0005,-0.9137,-1.0471,50.017,3.7304,50.0,0.0,-0.8839,-1.0129,100.0092,2.8464,49.9989,0.0011,-0.854,-0.9787,150.0008,1.9924,,,129.9,-1.6
187,00h 03m 07s,3.334,False,True,0.0267,4.6923,49.9998,0.0002,-0.9168,-1.0507,50.018,3.7755,50.0,0.0,-0.9,-1.0313,100.0099,2.8755,49.9987,0.0013,-0.8831,-1.012,150.0008,1.9924,,,130.6,-1.6
188,00h 03m 08s,3.365,False,True,0.0271,4.7411,50.0001,-0.0001,-0.9207,-1.0551,50.0188,3.8204,50.0,0.0,-0.9163,-1.05,100.0104,2.9042,49.9987,0.0013,-0.9118,-1.0449,150.0008,1.9924,,,131.6,-1.6
189,00h 03m 09s,3.395,False,True,0.0278,4.7901,50.0002,-0.0002,-0.9245,-1.0594,50.0194,3.8656,50.0,0.0,-0.9326,-1.0687,100.0107,2.933,49.9989,0.0011,-0.9406,-1.078,150.0008,1.9924,,,132.7,-1.6
190,00h 03m 10s,3.426,False,True,0.0295,4.8382,49.9997,0.0003,-0.9276,-1.063,50.0206,3.9106,50.0,0.0,-0.9486,-1.0871,100.0116,2.962,49.9986,0.0014,-0.9696,-1.1112,150.0008,1.9924,,,133.3,-1.6
191,00h 03m 11s,3.456,False,True,0.0313,4.8863,49.9994,0.0006,-0.9305,-1.0664,50.022,3.9557,50.0,0.0,-0.9646,-1.1055,100.0127,2.9911,49.9981,0.0019,-0.9987,-1.1445,150.0008,1.9924,,,133.6,-1.6
192,00h 03m 12s,3.487,False,True,0.0312,4.9348,50.0002,-0.0002,-0.9342,-1.0706,50.0227,4.0006,50.0,0.0,-0.9808,-1.124,100.013,3.0198,49.9983,0.0017,-1.0274,-1.1774,150.0008,1.9924,,,134.6,-1.6
193,00h 03m 13s,3.518,False,True,0.0327,4.9836,49.9998,0.0002,-0.9378,-1.0747,50.0237,4.0458,50.0,0.0,-0.9971,-1.1426,100.0137,3.0487,49.9982,0.0018,-1.0563,-1.2106,150.0008,1.9924,,,135.4,-1.6
194,00h 03m 14s,3.548,False,True,0.0334,5.0325,50.0,0.0,-0.9416,-1.0791,50.0246,4.0908,50.0,0.0,-1.0134,-1.1613,100.0143,3.0775,49.9983,0.0017,-1.0851,-1.2435,150.0008,1.9924,,,136.2,-1.6
195,00h 03m 15s,3.579,False,True,0.0345,5.0806,49.9999,0.0001,-0.9449,-1.0828,50.0255,4.1357,50.0,0.0,-1.0294,-1.1797,100.0149,3.1063,49.9983,0.0017,-1.1139,-1.2766,150.0008,1.9924,,,137.0,-1.6
196,00h 03m 16s,3.609,False,True,0.0354,5.1289,50.0,0.0,-0.9482,-1.0866,50.0264,4.1807,50.0,0.0,-1.0455,-1.1982,100.0155,3.1352,49.9984,0.0016,-1.1428,-1.3097,150.0008,1.9924,,,137.8,-0.92
197,00h 03m 17s,3.64,False,True,0.0355,5.1775,50.0004,-0.0004,-0.9517,-1.0906,50.0269,4.2258,50.0,0.0,-1.0617,-1.2167,100.0156,3.1641,49.9989,0.0011,-1.1717,-1.3428,150.0008,1.9924,,,139.1,-0.92
198,00h 03m 18s,3.671,False,True,0.0361,5.2263,50.0004,-0.0004,-0.9555,-1.095,50.0274,4.2708,50.0,0.0,-1.078,-1.2354,100.0158,3.1929,49.9994,0.0006,-1.2004,-1.3758,150.0008,1.9924,,,140.3,-0.92
199,00h 03m 19s,3.701,False,True,0.0368,5.2743,50.0004,-0.0004,-0.9587,-1.0986,50.0279,4.3157,50.0,0.0,-1.094,-1.2537,100.016,3.2217,50.0,0.0,-1.2293,-1.4088,150.0008,1.9924,,,141.5,-0.92
200,00h 03m 20s,3.713,False,True,0.0372,5.3225,50.0009,-0.0009,-0.9988,-1.1446,50.0281,4.3237,50.0,0.0,-1.11,-1.2721,100.0158,3.2137,49.9999,0.0001,-1.2213,-1.3996,150.0008,1.9924,,,141.6,-0.92
201,00h 03m 21s,3.725,False,True,0.0396,5.3713,49.9995,0.0005,-1.0395,-1.1912,50.0283,4.3318,50.0,0.0,-1.1263,-1.2908,100.0156,3.2055,49.9999,0.0001,-1.2131,-1.3903,150.0008,1.9924,,,141.7,-0.92
202,00h 03m 22s,3.737,False,True,0.0398,5.4199,50.0003,-0.0003,-1.08,-1.2377,50.0285,4.3399,50.0,0.0,-1.1425,-1.3093,100.0154,3.1974,49.9999,0.0001,-1.205,-1.381,150.0008,1.9924,,,141.9,-0.92
203,00h 03m 23s,3.75,False,True,0.0408,5.4685,50.0004,-0.0004,-1.1205,-1.2841,50.0287,4.348,50.0,0.0,-1.1587,-1.3279,100.0152,3.1893,49.9999,0.0001,-1.1969,-1.3717,150.0008,1.9924,,,142.0,-0.92
204,00h 03m 24s,3.762,False,True,0.0414,5.5172,50.0009,-0.0009,-1.1611,-1.3306,50.0288,4.3561,50.0,0.0,-1.1749,-1.3465,100.015,3.1812,49.9999,0.0001,-1.1888,-1.3624,150.0008,1.9924,,,142.1,-0.92
