tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
103,00h 01m 43s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
104,00h 01m 44s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
105,00h 01m 45s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
106,00h 01m 46s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
107,00h 01m 47s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
108,00h 01m 48s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
109,00h 01m 49s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
110,00h 01m 50s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
111,00h 01m 51s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
112,00h 01m 52s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
113,00h 01m 53s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
114,00h 01m 54s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
115,00h 01m 55s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
116,00h 01m 56s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
117,00h 01m 57s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
118,00h 01m 58s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
119,00h 01m 59s,2.152,False,True,-0.0106,2.8542,50.0023,-0.0023,-0.4552,-0.5216,49.9896,2.399,50.0,0.0,-0.4748,-0.5441,99.9873,1.9242,50.0196,-0.0196,-0.4947,-0.5667,150.0045,1.4295,,,106.3,-3.23
120,00h 02m 00s,2.164,False,True,-0.0101,2.9029,50.0023,-0.0023,-0.4957,-0.568,49.9897,2.4071,50.0,0.0,-0.4911,-0.5627,99.9873,1.9161,50.0196,-0.0196,-0.4866,-0.5574,150.0045,1.4295,,,106.5,-3.23
121,00h 02m 01s,2.176,False,True,-0.0107,2.9514,50.0034,-0.0034,-0.5361,-0.6143,49.9897,2.4152,50.0,0.0,-0.5072,-0.5812,99.9872,1.908,50.0196,-0.0196,-0.4785,-0.5482,150.0045,1.4295,,,106.7,-3.23
122,00h 02m 02s,2.188,False,True,-0.0101,2.9992,50.0033,-0.0033,-0.576,-0.66,49.9898,2.4232,50.0,0.0,-0.5231,-0.5995,99.9871,1.9,50.0196,-0.0196,-0.4706,-0.539,150.0045,1.4295,,,106.9,-3.23
123,00h 02m 03s,2.2,False,True,-0.0092,3.0475,50.0029,-0.0029,-0.6163,-0.7062,49.9899,2.4313,50.0,0.0,-0.5393,-0.618,99.987,1.892,50.0196,-0.0196,-0.4625,-0.5298,150.0045,1.4295,,,107.2,-3.23
124,00h 02m 04s,2.231,False,True,-0.0085,3.0957,50.0014,-0.0014,-0.6189,-0.7092,49.9891,2.4768,50.0,0.0,-0.5553,-0.6364,99.986,1.9214,50.0209,-0.0209,-0.492,-0.5635,150.0045,1.4295,,,109.7,-3.23
125,00h 02m 05s,2.262,False,True,-0.008,3.1445,50.0008,-0.0008,-0.6221,-0.7129,49.9889,2.5224,50.0,0.0,-0.5716,-0.655,99.9856,1.9508,50.0216,-0.0216,-0.5213,-0.5972,150.0045,1.4295,,,111.7,-3.23
126,00h 02m 06s,2.293,False,True,-0.0077,3.1925,50.0005,-0.0005,-0.6247,-0.7158,49.9889,2.5679,50.0,0.0,-0.5876,-0.6734,99.9855,1.9803,50.0221,-0.0221,-0.5508,-0.6309,150.0045,1.4295,,,113.4,-3.23
127,00h 02m 07s,2.323,False,True,-0.006,3.2405,49.9997,0.0003,-0.6272,-0.7187,49.9898,2.6133,50.0,0.0,-0.6036,-0.6917,99.9861,2.0097,50.0218,-0.0218,-0.5803,-0.6647,150.0045,1.4295,,,114.3,-2.15
128,00h 02m 08s,2.354,False,True,-0.0055,3.2884,49.9999,0.0001,-0.6296,-0.7215,49.9904,2.6588,50.0,0.0,-0.6196,-0.71,99.9866,2.0392,50.0216,-0.0216,-0.6098,-0.6985,150.0045,1.4295,,,115.4,-2.15
129,00h 02m 09s,2.385,False,True,-0.0058,3.3371,50.0004,-0.0004,-0.6327,-0.7251,49.9906,2.7044,50.0,0.0,-0.6358,-0.7286,99.9866,2.0686,50.022,-0.022,-0.6391,-0.7321,150.0045,1.4295,,,116.9,-2.15
130,00h 02m 10s,2.416,False,True,-0.0051,3.3855,50.0002,-0.0002,-0.6356,-0.7284,49.991,2.7499,50.0,0.0,-0.6519,-0.7471,99.9867,2.098,50.0222,-0.0222,-0.6685,-0.7658,150.0045,1.4295,,,118.3,-2.15
131,00h 02m 11s,2.446,False,True,-0.0037,3.4334,49.9997,0.0003,-0.638,-0.7312,49.9919,2.7954,50.0,0.0,-0.6679,-0.7654,99.9874,2.1275,50.0219,-0.0219,-0.698,-0.7995,150.0045,1.4295,,,119.1,-2.15
132,00h 02m 12s,2.477,False,True,-0.0031,3.4815,49.9998,0.0002,-0.6407,-0.7342,49.9926,2.8408,50.0,0.0,-0.6839,-0.7837,99.988,2.1569,50.0218,-0.0218,-0.7275,-0.8333,150.0045,1.4295,,,120.1,-2.15
133,00h 02m 13s,2.508,False,True,-0.0017,3.5299,49.9995,0.0005,-0.6436,-0.7375,49.9937,2.8864,50.0,0.0,-0.7001,-0.8022,99.9888,2.1863,50.0214,-0.0214,-0.7569,-0.867,150.0045,1.4295,,,120.8,-2.15
134,00h 02m 14s,2.539,False,True,-0.001,3.5782,49.9998,0.0002,-0.6463,-0.7406,49.9946,2.9319,50.0,0.0,-0.7161,-0.8207,99.9894,2.2158,50.0213,-0.0213,-0.7863,-0.9007,150.0045,1.4295,,,121.7,-2.15
135,00h 02m 15s,2.57,False,True,-0.0,3.6268,49.9997,0.0003,-0.6494,-0.7442,49.9955,2.9775,50.0,0.0,-0.7324,-0.8393,99.9901,2.2451,50.0211,-0.0211,-0.8157,-0.9343,150.0045,1.4295,,,122.6,-2.15
136,00h 02m 16s,2.6,False,True,0.0003,3.6749,50.0,0.0,-0.652,-0.7471,49.9961,3.023,50.0,0.0,-0.7484,-0.8576,99.9905,2.2746,50.0212,-0.0212,-0.8451,-0.9681,150.0045,1.4295,,,123.7,-2.15
137,00h 02m 17s,2.631,False,True,0.0014,3.7236,49.9998,0.0002,-0.6551,-0.7507,49.9969,3.0685,50.0,0.0,-0.7646,-0.8762,99.991,2.3039,50.0211,-0.0211,-0.8745,-1.0017,150.0045,1.4295,,,124.6,-2.15
138,00h 02m 18s,2.662,False,True,0.0018,3.7721,50.0,0.0,-0.658,-0.754,49.9975,3.1141,50.0,0.0,-0.7808,-0.8947,99.9914,2.3333,50.0213,-0.0213,-0.9039,-1.0354,150.0045,1.4295,,,125.8,-1.32
139,00h 02m 19s,2.693,False,True,0.0022,3.8202,50.0001,-0.0001,-0.6606,-0.7571,49.998,3.1596,50.0,0.0,-0.7968,-0.9131,99.9916,2.3628,50.0216,-0.0216,-0.9333,-1.0691,150.0045,1.4295,,,127.0,-1.32
140,00h 02m 20s,2.705,False,True,0.0029,3.8682,50.0001,-0.0001,-0.7006,-0.8029,49.9981,3.1676,50.0,0.0,-0.8128,-0.9314,99.9915,2.3548,50.0216,-0.0216,-0.9253,-1.0599,150.0045,1.4295,,,127.2,-1.32
141,00h 02m 21s,2.717,False,True,0.0046,3.9164,49.9991,0.0009,-0.7408,-0.8489,49.9982,3.1756,50.0,0.0,-0.8289,-0.9499,99.9914,2.3467,50.0215,-0.0215,-0.9173,-1.0507,150.0045,1.4295,,,127.4,-1.32
142,00h 02m 22s,2.729,False,True,0.0046,3.9648,49.9999,0.0001,-0.7811,-0.8952,49.9984,3.1837,50.0,0.0,-0.845,-0.9683,99.9912,2.3387,50.0215,-0.0215,-0.9092,-1.0415,150.0045,1.4295,,,127.6,-1.32
143,00h 02m 23s,2.741,False,True,0.0055,4.0133,49.9997,0.0003,-0.8215,-0.9415,49.9985,3.1918,50.0,0.0,-0.8612,-0.9869,99.9911,2.3306,50.0215,-0.0215,-0.9011,-1.0322,150.0045,1.4295,,,127.7,-1.32
144,00h 02m 24s,2.753,False,True,0.0057,4.0619,50.0004,-0.0004,-0.8621,-0.9879,49.9987,3.1999,50.0,0.0,-0.8774,-1.0054,99.991,2.3225,50.0215,-0.0215,-0.893,-1.023,150.0045,1.4295,,,127.9,-1.32
145,00h 02m 25s,2.765,False,True,0.0064,4.1099,50.0005,-0.0005,-0.902,-1.0337,49.9988,3.2078,50.0,0.0,-0.8933,-1.0237,99.9908,2.3145,50.0215,-0.0215,-0.8851,-1.0138,150.0045,1.4295,,,128.1,-1.32
146,00h 02m 26s,2.778,False,True,0.0066,4.1582,50.0012,-0.0012,-0.9423,-1.0799,49.9989,3.2159,50.0,0.0,-0.9094,-1.0422,99.9907,2.3065,50.0215,-0.0215,-0.877,-1.0046,150.0045,1.4295,,,128.2,-1.32
147,00h 02m 27s,2.79,False,True,0.0075,4.2064,50.0012,-0.0012,-0.9825,-1.1259,49.9991,3.2239,50.0,0.0,-0.9255,-1.0606,99.9905,2.2984,50.0215,-0.0215,-0.869,-0.9954,150.0045,1.4295,,,128.4,-1.32
148,00h 02m 28s,2.802,False,True,0.0078,4.2551,50.0019,-0.0019,-1.0231,-1.1724,49.9992,3.232,50.0,0.0,-0.9417,-1.0792,99.9904,2.2903,50.0215,-0.0215,-0.8609,-0.9861,150.0045,1.4295,,,128.6,-1.32
149,00h 02m 29s,2.832,False,True,0.0091,4.303,50.0008,-0.0008,-1.0255,-1.1751,49.9994,3.2775,50.0,0.0,-0.9577,-1.0975,99.9902,2.3198,50.0222,-0.0222,-0.8904,-1.0199,150.0045,1.4295,,,130.2,-1.32
150,00h 02m 30s,2.851,False,True,0.0091,4.303,50.0004,-0.0004,-0.988,-1.1322,49.9997,3.315,50.0,0.0,-0.9577,-1.0975,99.9905,2.3573,50.0226,-0.0226,-0.9278,-1.0628,150.0045,1.4295,,,131.3,-1.32
151,00h 02m 31s,2.87,False,True,0.0091,4.303,50.0002,-0.0002,-0.9505,-1.0893,50.0002,3.3525,50.0,0.0,-0.9577,-1.0975,99.991,2.3948,50.0228,-0.0228,-0.9653,-1.1057,150.0045,1.4295,,,132.2,-1.32
152,00h 02m 32s,2.889,False,True,0.0091,4.303,50.0001,-0.0001,-0.913,-1.0463,50.0008,3.3899,50.0,0.0,-0.9577,-1.0975,99.9916,2.4323,50.0229,-0.0229,-1.0028,-1.1487,150.0045,1.4295,,,133.1,-1.32
153,00h 02m 33s,2.907,False,True,0.0091,4.303,50.0,0.0,-0.8756,-1.0034,50.0014,3.4274,50.0,0.0,-0.9577,-1.0975,99.9923,2.4697,50.0231,-0.0231,-1.0403,-1.1916,150.0045,1.4295,,,133.9,-1.32
154,00h 02m 34s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
155,00h 02m 35s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
156,00h 02m 36s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
157,00h 02m 37s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
158,00h 02m 38s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
159,00h 02m 39s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
160,00h 02m 40s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
161,00h 02m 41s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
162,00h 02m 42s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
163,00h 02m 43s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
164,00h 02m 44s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
165,00h 02m 45s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
166,00h 02m 46s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
167,00h 02m 47s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
168,00h 02m 48s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
169,00h 02m 49s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
170,00h 02m 50s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
171,00h 02m 51s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
172,00h 02m 52s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
173,00h 02m 53s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
174,00h 02m 54s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
175,00h 02m 55s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
176,00h 02m 56s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
177,00h 02m 57s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
178,00h 02m 58s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
179,00h 02m 59s,2.926,False,True,0.0091,4.303,50.0,0.0,-0.8381,-0.9604,50.0021,3.4649,50.0,0.0,-0.9577,-1.0975,99.9929,2.5072,50.0232,-0.0232,-1.0777,-1.2345,150.0045,1.4295,,,134.7,-1.32
180,00h 03m 00s,2.938,False,True,0.0105,4.3516,49.9994,0.0006,-0.8786,-1.0068,50.0022,3.473,50.0,0.0,-0.9739,-1.1161,99.9927,2.4991,50.0232,-0.0232,-1.0696,-1.2252,150.0045,1.4295,,,134.8,-1.32
181,00h 03m 01s,2.95,False,True,0.0112,4.3997,49.9996,0.0004,-0.9187,-1.0528,50.0024,3.481,50.0,0.0,-0.9899,-1.1345,99.9926,2.4911,50.0232,-0.0232,-1.0616,-1.216,150.0045,1.4295,,,135.0,-1.32
182,00h 03m 02s,2.962,False,True,0.0117,4.4477,50.0,0.0,-0.9587,-1.0986,50.0025,3.489,50.0,0.0,-1.0059,-1.1528,99.9924,2.4831,50.0232,-0.0232,-1.0536,-1.2069,150.0045,1.4295,,,135.1,-1.32
183,00h 03m 03s,2.975,False,True,0.0131,4.4965,49.9996,0.0004,-0.9994,-1.1453,50.0027,3.4971,50.0,0.0,-1.0222,-1.1714,99.9922,2.4749,50.0232,-0.0232,-1.0455,-1.1976,150.0045,1.4295,,,135.3,-1.32
184,00h 03m 04s,2.987,False,True,0.0148,4.5453,49.9989,0.0011,-1.04,-1.1919,50.0029,3.5053,50.0,0.0,-1.0385,-1.1901,99.9921,2.4668,50.0232,-0.0232,-1.0374,-1.1883,150.0045,1.4295,,,135.4,-1.32
185,00h 03m 05s,2.999,False,True,0.0164,4.5934,49.9983,0.0017,-1.0801,-1.2379,50.003,3.5133,50.0,0.0,-1.0545,-1.2085,99.9919,2.4588,50.0232,-0.0232,-1.0293,-1.1791,150.0045,1.4295,,,135.6,-1.32
186,00h 03m 06s,3.011,False,True,0.0177,4.6419,49.9981,0.0019,-1.1206,-1.2842,50.0032,3.5214,50.0,0.0,-1.0707,-1.227,99.9917,2.4507,50.0232,-0.0232,-1.0212,-1.1698,150.0045,1.4295,,,135.7,-1.32
187,00h 03m 07s,3.023,False,True,0.019,4.69,49.9979,0.0021,-1.1606,-1.3301,50.0034,3.5294,50.0,0.0,-1.0867,-1.2454,99.9916,2.4427,50.0232,-0.0232,-1.0132,-1.1606,150.0045,1.4295,,,135.8,-1.32
188,00h 03m 08s,3.054,False,True,0.0206,4.7384,49.9987,0.0013,-1.1635,-1.3334,50.0057,3.5749,50.0,0.0,-1.1028,-1.2638,99.9936,2.4721,50.0218,-0.0218,-1.0426,-1.1943,150.0045,1.4295,,,135.2,-1.32
189,00h 03m 09s,3.085,False,True,0.0208,4.7871,49.9998,0.0002,-1.1667,-1.337,50.007,3.6205,50.0,0.0,-1.1191,-1.2825,99.9944,2.5014,50.0216,-0.0216,-1.0719,-1.2279,150.0045,1.4295,,,135.8,-1.13
190,00h 03m 10s,3.115,False,True,0.0216,4.8353,50.0,0.0,-1.1693,-1.3401,50.008,3.6659,50.0,0.0,-1.1351,-1.3009,99.9951,2.5308,50.0216,-0.0216,-1.1014,-1.2616,150.0045,1.4295,,,136.5,-1.13
191,00h 03m 11s,3.146,False,True,0.0232,4.884,49.9998,0.0002,-1.1725,-1.3437,50.0092,3.7115,50.0,0.0,-1.1514,-1.3195,99.996,2.5602,50.0213,-0.0213,-1.1307,-1.2953,150.0045,1.4295,,,137.0,-1.13
192,00h 03m 12s,3.177,False,True,0.0241,4.9318,50.0,0.0,-1.1749,-1.3464,50.0103,3.757,50.0,0.0,-1.1673,-1.3377,99.9967,2.5897,50.0213,-0.0213,-1.1602,-1.3291,150.0045,1.4295,,,137.7,-1.13
193,00h 03m 13s,3.208,False,True,0.0251,4.9803,50.0001,-0.0001,-1.1778,-1.3498,50.0113,3.8025,50.0,0.0,-1.1835,-1.3563,99.9973,2.619,50.0214,-0.0214,-1.1896,-1.3627,150.0045,1.4295,,,138.4,-1.13
194,00h 03m 14s,3.239,False,True,0.0264,5.0291,50.0,0.0,-1.181,-1.3534,50.0124,3.8481,50.0,0.0,-1.1997,-1.3749,99.998,2.6484,50.0214,-0.0214,-1.2189,-1.3963,150.0045,1.4295,,,139.1,-1.13
195,00h 03m 15s,3.27,False,True,0.0275,5.0779,50.0,0.0,-1.1842,-1.3571,50.0135,3.8937,50.0,0.0,-1.216,-1.3935,99.9987,2.6777,50.0214,-0.0214,-1.2483,-1.4299,150.0045,1.4295,,,139.7,-1.13
196,00h 03m 16s,3.301,False,True,0.0289,5.1265,49.9999,0.0001,-1.1872,-1.3606,50.0147,3.9393,50.0,0.0,-1.2322,-1.4121,99.9995,2.7071,50.0213,-0.0213,-1.2776,-1.4636,150.0045,1.4295,,,140.3,-1.13
197,00h 03m 17s,3.331,False,True,0.0295,5.1746,50.0002,-0.0002,-1.1898,-1.3636,50.0155,3.9847,50.0,0.0,-1.2482,-1.4305,100.0,2.7365,50.0216,-0.0216,-1.3071,-1.4973,150.0045,1.4295,,,141.2,-1.13
198,00h 03m 18s,3.362,False,True,0.0317,5.2223,49.9995,0.0005,-1.1922,-1.3663,50.0171,4.0301,50.0,0.0,-1.2641,-1.4487,100.0011,2.766,50.0213,-0.0213,-1.3366,-1.5311,150.0045,1.4295,,,141.4,-1.13
199,00h 03m 19s,3.393,False,True,0.0327,5.2712,49.9999,0.0001,-1.1954,-1.37,50.0183,4.0758,50.0,0.0,-1.2804,-1.4674,100.0019,2.7954,50.0213,-0.0213,-1.3659,-1.5647,150.0045,1.4295,,,141.9,-1.13
200,00h 03m 20s,3.424,False,True,0.0346,5.3198,49.9996,0.0004,-1.1985,-1.3735,50.0198,4.1213,50.0,0.0,-1.2966,-1.486,100.003,2.8247,50.021,-0.021,-1.3952,-1.5984,150.0045,1.4295,,,142.1,-0.73
201,00h 03m 21s,3.455,False,True,0.0359,5.3681,49.9997,0.0003,-1.2013,-1.3767,50.0212,4.1668,50.0,0.0,-1.3127,-1.5044,100.004,2.8541,50.0208,-0.0208,-1.4247,-1.6321,150.0045,1.4295,,,142.5,-0.73
202,00h 03m 22s,3.485,False,True,0.0374,5.4165,49.9997,0.0003,-1.2041,-1.38,50.0226,4.2123,50.0,0.0,-1.3288,-1.5229,100.005,2.8835,50.0207,-0.0207,-1.454,-1.6658,150.0045,1.4295,,,142.8,-0.73
203,00h 03m 23s,3.516,False,True,0.0382,5.4647,50.0001,-0.0001,-1.2069,-1.3831,50.0237,4.2578,50.0,0.0,-1.3449,-1.5413,100.0056,2.9129,50.0209,-0.0209,-1.4835,-1.6995,150.0045,1.4295,,,143.5,-0.73
204,00h 03m 24s,3.528,False,True,0.0405,5.5129,49.999,0.001,-1.247,-1.4292,50.0239,4.2659,50.0,0.0,-1.361,-1.5597,100.0054,2.9049,50.0209,-0.0209,-1.4754,-1.6903,150.0045,1.4295,,,143.6,-0.73
